F_G1,F_G2,F_G3,F_G4,F_G5,F_G6,E_G1,E_G2,E_G3,E_G4,E_G5,E_G6,M_G1,M_G2,M_G3,M_G4,M_G5,M_G6,P_G1,P_G2,P_G3,P_G4,P_G5,P_G6,control_G1,control_G2,control_G3,control_G4,control_G5,control_G6,L_G1,L_G2,L_G3,L_G4,L_G5,L_G6
28.0644694107713,3.500329435222333,7677850469718352e-40,468.8392183323217,501038225658742e-39,3466850617511117e-40,5.606084474469551,490.37586483936883,30242949830936888e-40,6090.956024213568,7110732552841451e-39,20539188360292145e-41,19.618925611081757,10.863027208922679,5288319993417769e-40,489.5157763132133,7514128459521379e-40,5005195392677042e-40,0.01874723714938828,4.766724290254346,0,85.2872517340172,0,8970827906583968e-41,0,0,0,0,0,0,0.028758358697307227,3.1987983984713364,6223569782635387e-41,42.03721716584314,835262126889217e-40,48360673088322173e-42
27.182726310786627,4.191675349286842,7509814225260451e-40,469.02961551714696,50059543265568575e-41,3488412543328874e-40,6.502113325530118,503.60385568937414,24975183594682402e-40,6076.832004429833,10607921167192747e-39,11346109004373068e-40,18.010118425059968,12.299817945147426,58325843015832e-38,488.0699634049794,5434359487000185e-40,38760427377228333e-41,0.024206964463633712,5.087548702576034,23538100774897215e-41,84.96096759642843,0,0,0,0,0,0,0,0,0.03419383457827188,3.2930340503562596,9140891028574198e-41,41.93754603842247,14187526739883315e-41,40423744473024555e-42
26.26016252892102,4.944889160445544,25899416717830365e-40,469.1989654874415,10999621843930711e-41,4381433415417152e-40,7.442411069219643,517.0433669613576,2074912485462186e-39,6062.452195350739,7866534206506411e-39,8983553855039493e-40,16.5370716623844,13.752713965951624,4316799326131914e-40,486.60586703021204,0,5733034712122543e-40,0.030579393874669635,5.381280555479694,2082847147471597e-40,84.66086331590357,0,0,0,0,0,0,0,0,0.0400165650921861,3.385632428627081,3942274864370161e-41,41.839124929906056,10003670101266533e-41,6406658310692074e-41
25.309223091750596,5.755548525620192,7283959200124058e-40,469.3392455595576,558325746924824e-39,257891634431892e-38,8.421212484656785,530.79758463344,34139441335798386e-41,6047.719176216305,7862630099219733e-39,16456744968952328e-39,15.188997526118152,15.209236975374717,0,485.135723555344,0,22532993058661465e-40,0.03787130216555566,5.650708674413632,0,84.38414329022582,0,0,0,0,0,0,0,0,0.04618223773916182,3.4782052057029045,18841638430291185e-42,41.74038648038524,7496882075008944e-41,5920008576221186e-41
24.34069872306879,6.618754632153121,65286776870777065e-41,469.44456382222825,2248374518783149e-39,979796371200369e-39,9.433713712619245,544.9219127104116,26440842674534674e-39,6032.582346878398,0,8024054265602337e-39,13.955992779124093,16.659580058501398,0,483.66912411732994,0,18497059415936665e-40,0.04606922625114802,5.89941057678362,0,84.12724346509144,0,0,0,0,0,0,0,0,0.05264934138005612,3.5718910621162663,44873263654651107e-42,41.640233520476514,13196256226218023e-40,14371447476352334e-40
23.363900035307896,7.529380315065708,5859707109434317e-40,469.51073682788655,2060319947602986e-39,11722290343184495e-40,10.476177094440215,559.4375789884723,10927063235750745e-39,6017.024217197132,0,4274258690259579e-39,12.828957736064304,18.096545729455094,0,482.2130823873034,0,1657828887224681e-39,0.055142326369056416,6.1313095732093075,4201368941452575e-41,83.88627136966159,0,0,0,0,0,0,0,0,0.05938113296416121,3.6674329924782274,68342865569541815e-41,41.53795979862875,7060684617983807e-39,6586635354740663e-39
22.38681557839196,8.482283132110728,5314307295723723e-40,469.53491846875994,1888698429838239e-39,1214099618272811e-39,11.54597171699154,574.3435925485326,32176879410385768e-40,6001.048409002586,0,23839650896795835e-40,11.799523671947371,19.51532767443795,0,480.7722564315109,0,17192134017870742e-40,0.06504615271383997,6.350322871364541,17551117882845861e-41,83.65735424608711,3408937097058561e-40,4322382722406695e-40,0,0,0,0,0,0,0.06634695686507415,3.7652633928652084,13426238646156059e-40,41.43316357440027,1978593174308649e-39,23038068385549655e-40
21.416255125199246,9.472477431511416,49452430916325985e-41,469.5152846236665,17334902841399725e-40,12790267961216628e-40,12.641566822344023,589.6265315915726,0,5984.669874849795,0,14742875098555296e-40,10.859988164488223,20.91319393007148,9304497078318571e-41,479.34926689934736,12376035916912699e-41,20395008060051906e-40,0.07572687468686799,6.560107418679937,37062584728746244e-41,83.4368889775555,7785753177827735e-40,1005903202740212e-39,0,0,0,0,0,0,0.07352302022991077,3.865587059040685,13187609312884533e-40,41.32566384488804,7352410058493371e-40,10985238097650443e-40
20.45797949207438,10.495264106970776,5207602137444051e-41,469.4507735824929,15891079917412392e-40,1662613615464056e-39,13.762490637108476,605.2680000758131,0,5967.907482552236,0,11517295845999611e-40,10.003257745756942,22.289122042863553,37208197682290535e-41,477.9450611468595,6471776105648603e-40,2565629182820662e-39,0.08712557677106966,6.763898193299588,6187830412902998e-40,83.22169950145903,11420600115299099e-40,15014654265128353e-40,0,0,0,0,0,0,0.0808927359122105,3.968455539410634,908457604171162e-39,41.21542564883928,29322368620279027e-41,5333524907420891e-40
19.516818100144974,11.546320251941337,10200063554329375e-41,469.3408788306064,1465607861972258e-39,178566415950516e-38,14.909263516107018,621.2498547375768,0,5950.778855017292,13552866239596571e-41,113398860897593e-38,9.222797145139896,23.643426714878192,7253863231180538e-40,476.5592830771235,12213862386259135e-40,3208810836658126e-39,0.09918230488855756,6.964426152707351,8368425058811292e-40,83.00911481441044,13616724145470632e-40,1836119868789553e-39,0,0,0,0,0,0,0.08844673316279415,4.073829132036442,4959145514376176e-40,41.102498058947646,10790416887307907e-41,24048105733677585e-41
